RA,Dec
nan,nan
nan,nan
nan,nan
nan,nan
348.117501,62.283897
nan,nan
nan,nan
347.89051,62.292927
nan,nan
347.847446,62.294739
nan,nan
nan,nan
347.392602,62.311478
347.173519,62.319096
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.935452,62.327045
nan,nan
nan,nan
nan,nan
346.786812,62.33197
nan,nan
nan,nan
nan,nan
346.426199,62.342754
nan,nan
346.30643,62.346058
nan,nan
nan,nan
nan,nan
nan,nan
345.575644,62.364532
345.245876,62.371681
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.348001,62.386856
nan,nan
nan,nan
nan,nan
344.075388,62.390404
344.057257,62.390514
344.02651,62.3909
343.80166,62.393192
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.955016,62.39893
342.894367,62.399254
nan,nan
342.557637,62.399967
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
350.05903,62.190636
349.89176,62.199749
nan,nan
349.88266,62.200211
nan,nan
349.567503,62.21685
nan,nan
nan,nan
nan,nan
349.168094,62.236889
nan,nan
nan,nan
349.047351,62.242916
348.865872,62.251217
348.844158,62.252281
348.618774,62.26255
nan,nan
nan,nan
nan,nan
348.361072,62.273712
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.536581,62.306583
347.402836,62.311504
347.384457,62.312126
nan,nan
nan,nan
nan,nan
346.966052,62.326385
nan,nan
nan,nan
nan,nan
346.780166,62.332352
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.128447,62.351215
nan,nan
345.979261,62.355026
nan,nan
345.715278,62.36153
nan,nan
nan,nan
345.401984,62.368507
345.352902,62.36974
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.350405,62.387058
nan,nan
nan,nan
344.061669,62.390575
343.891823,62.392498
343.85324,62.393044
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.660829,62.399845
nan,nan
350.02026,62.193066
nan,nan
nan,nan
349.369411,62.227264
nan,nan
nan,nan
348.819468,62.253819
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.624331,62.303719
347.572859,62.30555
347.490092,62.308655
nan,nan
nan,nan
346.959772,62.326805
nan,nan
nan,nan
nan,nan
nan,nan
346.351818,62.345318
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.909602,62.378471
nan,nan
nan,nan
nan,nan
nan,nan
344.331617,62.387508
nan,nan
nan,nan
nan,nan
nan,nan
343.0085,62.399281
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.781535,62.206093
nan,nan
nan,nan
nan,nan
349.6072,62.215473
nan,nan
nan,nan
nan,nan
nan,nan
349.264583,62.232723
349.255223,62.233101
nan,nan
349.202792,62.235691
nan,nan
349.18358,62.236702
nan,nan
349.098297,62.240822
nan,nan
348.926228,62.248898
nan,nan
348.694938,62.259781
nan,nan
nan,nan
nan,nan
348.196681,62.281364
348.183094,62.2817
348.137276,62.283649
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.749715,62.29911
nan,nan
nan,nan
347.558313,62.306393
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.350865,62.313789
nan,nan
nan,nan
347.100927,62.322376
nan,nan
nan,nan
346.86664,62.32999
nan,nan
nan,nan
346.68702,62.335583
nan,nan
346.611261,62.338078
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.104579,62.352417
nan,nan
nan,nan
345.935206,62.356853
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.941221,62.378178
nan,nan
nan,nan
344.305997,62.388161
nan,nan
nan,nan
343.962906,62.3923
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.826863,62.399944
nan,nan
nan,nan
nan,nan
nan,nan
349.354387,62.228382
349.273318,62.232548
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.48192,62.269444
nan,nan
348.3892,62.273384
nan,nan
nan,nan
nan,nan
nan,nan
348.110412,62.285072
348.073242,62.286503
nan,nan
347.747205,62.299343
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.203745,62.319004
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.388683,62.344646
nan,nan
346.253446,62.34848
346.075164,62.353249
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.242077,62.38921
nan,nan
nan,nan
343.942123,62.392769
343.823515,62.394146
nan,nan
343.735822,62.394642
nan,nan
nan,nan
343.54877,62.396351
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.43354,62.400925
nan,nan
342.352624,62.400936
nan,nan
342.241277,62.400829
349.915107,62.199486
nan,nan
nan,nan
349.711668,62.210133
nan,nan
nan,nan
nan,nan
349.215172,62.235626
nan,nan
348.880345,62.251591
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.272474,62.278557
347.992452,62.290001
nan,nan
347.866917,62.295094
nan,nan
nan,nan
347.164672,62.320538
nan,nan
347.000084,62.326195
nan,nan
nan,nan
346.769191,62.333641
nan,nan
nan,nan
346.532458,62.340874
nan,nan
346.466933,62.342686
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.877079,62.358585
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.586827,62.384457
344.569629,62.384865
nan,nan
nan,nan
344.099537,62.391251
343.935809,62.392998
nan,nan
nan,nan
nan,nan
nan,nan
343.057171,62.399719
342.941494,62.400257
nan,nan
nan,nan
342.547035,62.401062
349.952469,62.197655
nan,nan
nan,nan
349.790027,62.206467
nan,nan
nan,nan
349.55678,62.218746
349.414651,62.225773
349.394973,62.226917
nan,nan
349.286475,62.232456
349.25776,62.233742
349.209621,62.23613
nan,nan
nan,nan
nan,nan
nan,nan
348.429932,62.272095
nan,nan
nan,nan
348.162373,62.283539
348.096783,62.286201
348.076274,62.286945
nan,nan
nan,nan
nan,nan
347.926989,62.293045
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.669932,62.30294
nan,nan
347.651446,62.303619
nan,nan
nan,nan
nan,nan
nan,nan
347.290052,62.316635
nan,nan
346.950248,62.328125
346.621109,62.338627
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.845642,62.380596
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.147486,62.390862
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.167967,62.399433
nan,nan
nan,nan
342.961652,62.40041
nan,nan
nan,nan
nan,nan
342.527578,62.401211
349.995656,62.195614
nan,nan
nan,nan
349.782835,62.207058
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.426063,62.272511
nan,nan
nan,nan
nan,nan
348.104227,62.285988
nan,nan
nan,nan
347.84927,62.296062
347.762306,62.299732
nan,nan
347.617963,62.304996
nan,nan
nan,nan
347.530935,62.308193
nan,nan
347.329665,62.315441
nan,nan
nan,nan
nan,nan
346.852331,62.331581
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.944485,62.357441
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.076089,62.376495
345.053725,62.377033
nan,nan
nan,nan
344.426336,62.387527
344.379545,62.3881
nan,nan
344.200101,62.390476
344.141319,62.391129
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.131408,62.400013
nan,nan
nan,nan
nan,nan
nan,nan
342.502303,62.401577
nan,nan
342.392594,62.401703
342.379595,62.401512
342.267725,62.401527
nan,nan
nan,nan
nan,nan
349.902589,62.200886
349.870414,62.202538
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.206958,62.281982
348.122917,62.285542
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.978845,62.327793
nan,nan
346.882184,62.330692
346.748726,62.335018
346.741122,62.335365
nan,nan
nan,nan
nan,nan
346.529736,62.341709
nan,nan
346.256726,62.349384
346.119452,62.353153
nan,nan
nan,nan
346.046145,62.354961
nan,nan
nan,nan
nan,nan
345.655403,62.364681
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.988803,62.378468
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.452605,62.387257
344.27305,62.389637
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.64611,62.396496
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
350.105449,62.189877
nan,nan
350.063778,62.192196
349.889641,62.201763
349.757671,62.208851
nan,nan
nan,nan
349.575602,62.218361
349.542554,62.220016
nan,nan
nan,nan
nan,nan
nan,nan
348.964324,62.248528
nan,nan
nan,nan
348.810724,62.255814
348.791472,62.25676
nan,nan
nan,nan
348.601742,62.265255
348.584512,62.266087
nan,nan
nan,nan
nan,nan
348.172567,62.283714
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.889293,62.294994
nan,nan
347.77274,62.299667
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.262282,62.318172
nan,nan
347.087436,62.324394
347.05802,62.325523
nan,nan
346.889225,62.33062
346.799515,62.333683
nan,nan
346.715037,62.335979
nan,nan
nan,nan
nan,nan
nan,nan
346.367718,62.346432
346.283996,62.34903
346.198824,62.351219
nan,nan
345.809591,62.361263
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.933445,62.379658
344.830454,62.38139
344.727622,62.383224
344.367854,62.388802
nan,nan
344.084188,62.392467
nan,nan
nan,nan
343.438668,62.39851
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.729222,62.401737
342.695862,62.401791
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.878985,62.202576
nan,nan
nan,nan
nan,nan
nan,nan
349.664014,62.213997
nan,nan
nan,nan
349.534225,62.220776
349.47636,62.223713
nan,nan
nan,nan
349.293688,62.232845
nan,nan
nan,nan
nan,nan
348.777788,62.257465
348.651282,62.263241
nan,nan
nan,nan
nan,nan
348.389077,62.274693
nan,nan
nan,nan
348.084024,62.287666
nan,nan
nan,nan
nan,nan
nan,nan
347.800822,62.298687
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.78011,62.334427
nan,nan
nan,nan
346.475065,62.343651
nan,nan
nan,nan
nan,nan
nan,nan
345.807369,62.361549
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.126647,62.376274
nan,nan
344.926368,62.379971
nan,nan
nan,nan
nan,nan
nan,nan
344.447646,62.387848
nan,nan
nan,nan
nan,nan
343.987255,62.393696
nan,nan
nan,nan
nan,nan
343.08436,62.400948
342.970523,62.401356
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.503352,62.402489
342.463848,62.402294
342.447659,62.402397
nan,nan
342.24038,62.402229
342.228811,62.402157
350.080487,62.191769
349.919802,62.200794
nan,nan
nan,nan
349.642608,62.215485
nan,nan
nan,nan
349.377535,62.228996
349.361599,62.229836
nan,nan
nan,nan
349.144549,62.240379
349.102809,62.242413
nan,nan
348.980347,62.248295
nan,nan
nan,nan
nan,nan
nan,nan
348.453951,62.272209
348.35536,62.276413
348.350797,62.276592
348.288855,62.279255
nan,nan
nan,nan
348.16538,62.284538
nan,nan
nan,nan
348.06827,62.288342
nan,nan
nan,nan
347.758484,62.300652
nan,nan
347.732388,62.301563
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.142409,62.323135
347.026251,62.326847
nan,nan
346.768468,62.335197
nan,nan
nan,nan
346.585516,62.340752
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.067985,62.355286
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.189493,62.391785
344.050795,62.39312
nan,nan
nan,nan
343.830852,62.395592
343.787433,62.395916
nan,nan
nan,nan
343.586868,62.397682
nan,nan
343.489271,62.39856
nan,nan
nan,nan
nan,nan
nan,nan
342.996095,62.401432
342.985764,62.401527
nan,nan
nan,nan
342.484923,62.402657
342.438701,62.402657
nan,nan
nan,nan
nan,nan
nan,nan
349.72206,62.211452
349.719492,62.211643
349.696631,62.212772
349.68472,62.213383
nan,nan
nan,nan
nan,nan
349.204656,62.237984
nan,nan
348.975235,62.248714
nan,nan
nan,nan
348.833603,62.255402
nan,nan
nan,nan
nan,nan
nan,nan
348.336815,62.277508
nan,nan
348.177619,62.284286
nan,nan
nan,nan
nan,nan
347.538852,62.309116
nan,nan
nan,nan
347.293206,62.317936
nan,nan
nan,nan
nan,nan
346.830671,62.333439
346.765274,62.335503
nan,nan
346.158844,62.352997
nan,nan
nan,nan
nan,nan
nan,nan
345.876881,62.360218
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.490423,62.369179
nan,nan
nan,nan
nan,nan
345.236523,62.374531
345.154695,62.376251
345.102823,62.377289
nan,nan
nan,nan
nan,nan
nan,nan
344.659507,62.38512
344.421703,62.388577
344.409094,62.388802
344.373435,62.389313
344.364768,62.3894
nan,nan
nan,nan
344.142215,62.392502
nan,nan
343.901575,62.394943
nan,nan
nan,nan
343.010802,62.401733
342.831699,62.40229
nan,nan
nan,nan
nan,nan
nan,nan
342.5952,62.402695
342.516271,62.402809
nan,nan
nan,nan
nan,nan
nan,nan
349.810048,62.207039
349.791524,62.207954
nan,nan
349.517323,62.222538
nan,nan
nan,nan
349.150185,62.240627
nan,nan
348.944393,62.250412
nan,nan
nan,nan
nan,nan
348.697324,62.261868
nan,nan
nan,nan
348.132961,62.286255
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.214519,62.351768
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.770167,62.383568
nan,nan
344.507902,62.387684
344.454351,62.388348
nan,nan
nan,nan
nan,nan
nan,nan
344.03211,62.393776
344.028747,62.393978
nan,nan
343.97611,62.39447
343.913769,62.3951
nan,nan
nan,nan
343.440571,62.399323
343.394647,62.39967
nan,nan
343.086099,62.401733
nan,nan
nan,nan
nan,nan
342.724623,62.402649
nan,nan
nan,nan
nan,nan
342.357637,62.402969
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.053926,62.245659
nan,nan
nan,nan
nan,nan
nan,nan
348.587725,62.267059
nan,nan
nan,nan
nan,nan
nan,nan
347.860134,62.297565
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.242857,62.320221
nan,nan
nan,nan
347.14297,62.32346
347.12209,62.324299
nan,nan
nan,nan
nan,nan
346.845279,62.333481
nan,nan
nan,nan
346.702686,62.337872
nan,nan
nan,nan
nan,nan
346.414441,62.346405
346.376746,62.347271
346.284273,62.350193
nan,nan
346.147635,62.353725
nan,nan
nan,nan
345.982617,62.358234
nan,nan
nan,nan
nan,nan
345.631556,62.366539
345.597678,62.367233
nan,nan
345.531032,62.368839
nan,nan
nan,nan
nan,nan
345.241848,62.375034
345.209646,62.375629
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.527739,62.387558
nan,nan
344.481237,62.388264
nan,nan
nan,nan
nan,nan
344.239836,62.391476
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.804415,62.396515
nan,nan
343.55438,62.398849
nan,nan
343.476336,62.399513
342.997951,62.402233
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
350.133111,62.18977
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.928273,62.201183
nan,nan
nan,nan
349.766097,62.20982
nan,nan
nan,nan
349.317663,62.232883
nan,nan
nan,nan
nan,nan
349.068965,62.245197
nan,nan
nan,nan
nan,nan
348.253379,62.281845
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.351493,62.316639
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.200474,62.3526
nan,nan
nan,nan
345.738461,62.364307
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.008125,62.379742
344.800291,62.383602
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.276123,62.391567
344.181099,62.392574
344.074087,62.39386
343.973914,62.395077
nan,nan
nan,nan
nan,nan
343.311442,62.400776
nan,nan
343.185109,62.401535
nan,nan
nan,nan
342.811539,62.403164
nan,nan
nan,nan
342.596069,62.403522
nan,nan
342.481704,62.403591
nan,nan
nan,nan
342.355796,62.403641
342.322149,62.403511
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.40106,62.22908
nan,nan
nan,nan
349.135518,62.2421
348.906959,62.252865
nan,nan
nan,nan
348.117605,62.287682
348.058767,62.290001
nan,nan
nan,nan
347.879232,62.297108
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.19982,62.322197
nan,nan
346.983971,62.329323
nan,nan
346.932383,62.331032
nan,nan
nan,nan
nan,nan
346.788529,62.335751
nan,nan
nan,nan
346.522856,62.343662
nan,nan
nan,nan
nan,nan
346.227634,62.352154
nan,nan
nan,nan
345.660241,62.366493
345.611113,62.367531
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.573239,62.38739
nan,nan
nan,nan
344.210769,62.39238
nan,nan
343.864232,62.396381
nan,nan
nan,nan
343.629574,62.39875
nan,nan
nan,nan
nan,nan
nan,nan
343.217259,62.401615
343.054937,62.402424
342.9132,62.402981
342.888382,62.402988
342.873073,62.403172
nan,nan
342.603457,62.403606
342.399534,62.403831
342.296616,62.403538
342.273919,62.403767
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.443244,62.274109
nan,nan
348.189151,62.284824
nan,nan
nan,nan
347.991584,62.292957
nan,nan
nan,nan
nan,nan
nan,nan
347.805787,62.300442
nan,nan
347.357991,62.316975
nan,nan
347.180712,62.323021
nan,nan
nan,nan
nan,nan
346.920041,62.331787
346.901244,62.332249
nan,nan
346.743994,62.33725
nan,nan
346.223335,62.352554
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.230021,62.375854
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.323636,62.391205
nan,nan
344.217296,62.392696
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.513615,62.399818
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.863659,62.403316
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
350.076125,62.193668
349.87655,62.204742
nan,nan
349.70834,62.213699
nan,nan
nan,nan
349.632695,62.217571
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.234824,62.283234
nan,nan
348.060901,62.290531
347.862313,62.298409
nan,nan
347.660354,62.30603
347.629349,62.307293
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.364395,62.316822
nan,nan
347.167603,62.323689
nan,nan
347.05053,62.327621
nan,nan
nan,nan
nan,nan
346.811742,62.335384
nan,nan
nan,nan
nan,nan
346.166222,62.354347
nan,nan
345.622032,62.367718
nan,nan
nan,nan
nan,nan
345.384942,62.372993
345.372812,62.37315
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.933576,62.381718
nan,nan
nan,nan
344.729787,62.385269
344.638921,62.386757
344.451602,62.389656
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.640984,62.399044
nan,nan
343.551861,62.3997
nan,nan
nan,nan
nan,nan
342.786155,62.403854
nan,nan
nan,nan
342.480155,62.404324
nan,nan
nan,nan
342.252174,62.404137
nan,nan
349.749706,62.211727
349.67925,62.215439
349.598649,62.219677
349.58795,62.220024
nan,nan
349.413138,62.229015
349.282701,62.235607
nan,nan
349.033075,62.247719
nan,nan
nan,nan
348.948163,62.25185
nan,nan
nan,nan
348.631762,62.266247
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.675153,62.305759
347.672607,62.305859
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.135436,62.325054
347.065525,62.327553
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.337335,62.349728
nan,nan
nan,nan
346.080711,62.356754
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.669685,62.366901
345.58062,62.369057
nan,nan
nan,nan
345.026663,62.380165
nan,nan
344.858441,62.383472
344.845647,62.38335
344.808861,62.384304
344.777616,62.38483
344.683627,62.386253
nan,nan
344.50407,62.389179
nan,nan
nan,nan
344.178675,62.393604
nan,nan
344.117026,62.394348
344.060612,62.39505
nan,nan
343.849551,62.397362
nan,nan
nan,nan
343.315794,62.401646
nan,nan
nan,nan
nan,nan
342.344372,62.404472
350.033212,62.196632
349.840109,62.207115
nan,nan
349.551805,62.222385
349.536258,62.22298
nan,nan
349.264955,62.236839
349.235363,62.238113
349.171178,62.241322
nan,nan
nan,nan
nan,nan
348.450295,62.274673
348.448128,62.274532
348.399349,62.276665
348.356827,62.278538
348.210814,62.284744
nan,nan
347.967191,62.294674
347.925254,62.296196
nan,nan
nan,nan
nan,nan
347.632134,62.307701
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.059952,62.32795
nan,nan
346.995773,62.329891
346.971254,62.330822
nan,nan
nan,nan
nan,nan
346.690592,62.339611
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.009429,62.358814
nan,nan
345.889893,62.361851
nan,nan
345.553075,62.369812
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.713688,62.386139
344.521451,62.389168
nan,nan
344.214381,62.393314
nan,nan
nan,nan
nan,nan
344.042011,62.395428
344.02519,62.395824
343.955038,62.396542
343.827879,62.397713
343.75436,62.39859
nan,nan
nan,nan
nan,nan
343.264576,62.402351
343.2215,62.402557
nan,nan
nan,nan
nan,nan
342.849598,62.404037
nan,nan
342.739501,62.404503
342.688243,62.404594
nan,nan
nan,nan
342.226272,62.404602
nan,nan
350.00425,62.198299
nan,nan
nan,nan
349.697853,62.214909
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.462241,62.22699
nan,nan
nan,nan
nan,nan
349.248821,62.237801
nan,nan
348.935204,62.252869
348.901252,62.254505
348.820195,62.258297
348.736452,62.261997
nan,nan
348.686387,62.26421
nan,nan
348.375944,62.278011
348.337529,62.279427
nan,nan
nan,nan
nan,nan
nan,nan
347.533632,62.311428
347.477426,62.31361
nan,nan
347.130793,62.325726
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.484201,62.346107
346.371331,62.349098
346.334828,62.350182
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.91168,62.361511
345.807983,62.364082
nan,nan
nan,nan
nan,nan
345.272455,62.37616
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.635717,62.387524
nan,nan
nan,nan
nan,nan
nan,nan
344.156414,62.394299
343.903704,62.397278
343.866379,62.397629
343.67818,62.399303
nan,nan
nan,nan
343.236652,62.40258
nan,nan
nan,nan
nan,nan
nan,nan
342.78502,62.404644
nan,nan
nan,nan
nan,nan
nan,nan
342.503299,62.404945
nan,nan
342.406774,62.405167
342.293525,62.404808
349.908561,62.203835
nan,nan
349.785202,62.210472
nan,nan
349.432747,62.229038
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.608452,62.268131
348.433188,62.275787
nan,nan
nan,nan
348.289018,62.281918
nan,nan
nan,nan
nan,nan
nan,nan
347.56881,62.310333
nan,nan
nan,nan
347.259721,62.32156
nan,nan
nan,nan
346.718768,62.339314
346.627187,62.342113
346.61017,62.34264
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.104211,62.356907
346.089124,62.357292
nan,nan
345.975125,62.360271
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.11151,62.379486
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.714794,62.399357
nan,nan
343.535515,62.400993
nan,nan
nan,nan
nan,nan
343.145455,62.403442
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.946067,62.202141
349.809734,62.209297
349.719084,62.214153
nan,nan
nan,nan
349.52002,62.224545
nan,nan
349.442493,62.228561
nan,nan
nan,nan
nan,nan
nan,nan
349.100143,62.245399
nan,nan
349.047994,62.247993
348.537503,62.271481
348.461562,62.27475
nan,nan
nan,nan
348.111301,62.289577
nan,nan
nan,nan
347.752232,62.303715
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.214853,62.32325
nan,nan
nan,nan
346.91378,62.333427
nan,nan
346.85804,62.335217
nan,nan
346.825457,62.336308
346.67049,62.340939
346.663495,62.341206
nan,nan
nan,nan
346.493364,62.346329
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.74328,62.366039
nan,nan
nan,nan
