angDist,angDist,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,Cl,Vmag,V-I,Jmag,Hmag,Ksmag,[3.6],[4.5],[5.8],[8.0],[24],AKs,Note,M07,2M,Simbad,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.187109,0.030121,343.6712083,62.46075,22 54 41.09,+62 27 38.7,III,20.92,3.79,14.66,13.56,13.2,12.87,12.81,12.75,12.58,,0.06,,1,2M,Simbad,22544108+6227387,343.671203,62.460758,0.06,0.06,90,14.656,13.559,13.196,0.04,0.035,0.032,AAA,222,0,2450750.5823,343.6711644640779,62.4607978601042,0.001,0.001,90,2207212074558448128,343.67116446408,1.4516,62.46079786010,1.2831,,,,,,,0,5.10477e+02,3.57648e+00,18.918425,8.47697e+01,9.66450e+00,20.530787,1.01796e+03,1.30978e+01,17.242596,3.288191,,,0,,,,,
1.203302,0.030121,343.6712083,62.46075,22 54 41.09,+62 27 38.7,III,20.92,3.79,14.66,13.56,13.2,12.87,12.81,12.75,12.58,,0.06,,1,2M,Simbad,22544108+6227387,343.671203,62.460758,0.06,0.06,90,14.656,13.559,13.196,0.04,0.035,0.032,AAA,222,0,2450750.5823,343.6712309490392,62.4604159135827,0.002,0.001,90,2207212078854234368,343.67123094904,1.9214,62.46041591358,0.8541,,,,,,,0,1.04953e+02,1.28572e+00,20.635883,,,,,,,,,,0,,,,,
0.206812,0.174292,343.6759583,62.4925833,22 54 42.23,+62 29 33.3,III,19.82,3.24,14.03,12.86,12.41,12.17,12.18,12.07,12.29,,0.07,,1,2M,Simbad,22544224+6229331,343.676013,62.492542,0.06,0.06,90,14.033,12.862,12.412,0.032,0.026,0.022,AAA,222,0,2450750.5823,343.6759976357768,62.4925288007398,0.004,0.004,90,2207212383796160256,343.67597531620,0.1175,62.49252080713,0.1205,0.1664,0.1398,-2.394,0.255,-1.857,0.244,0,1.19883e+03,1.63517e+00,17.991472,1.62573e+02,6.09990e+00,19.823767,1.84849e+03,1.76151e+01,16.594875,3.228891,,,0,,,,,
0.176614,0.117141,343.6759583,62.5985833,22 54 42.23,+62 35 54.9,III,18.22,2.77,13.4,12.43,12.09,11.87,11.85,11.76,11.79,,0.04,X-ray,1,2M,Simbad,22544224+6235548,343.676029,62.598583,0.06,0.06,90,13.398,12.425,12.085,0.028,0.024,0.022,AAA,222,0,2450750.5824,343.6760546513193,62.5985623111117,0.003,0.002,90,2207266573404222080,343.67604396977,0.0800,62.59854993768,0.0798,1.0981,0.0932,-1.142,0.205,-2.874,0.157,0,3.66921e+03,6.73882e+00,16.776934,6.29536e+02,8.43718e+00,18.353836,4.99990e+03,2.91777e+01,15.514517,2.839319,,,0,3697.91,,,1.21,0.246
0.113340,0.099805,343.6771667,62.7548333,22 54 42.52,+62 45 17.4,III,16.23,2.28,12.2,11.33,11.07,10.89,10.94,10.87,10.81,,0.03,,1,2M,Simbad,22544253+6245173,343.677222,62.754822,0.06,0.06,90,12.201,11.333,11.066,0.021,0.022,0.018,AAA,222,0,2450750.5825,343.6772263013221,62.7548175933102,0.001,0.001,90,2207283031718750592,343.67719131729,0.0279,62.75480901224,0.0288,0.3145,0.0326,-3.720,0.057,-1.993,0.054,0,1.53848e+04,4.94373e+00,15.220638,3.48966e+03,1.55977e+01,16.494430,1.85691e+04,3.30628e+01,14.089942,2.404489,,,0,3620.49,2.2875,1.1347,9.26,13.284
0.219370,0.192708,343.6788333,62.6488056,22 54 42.92,+62 38 55.7,III,16.16,2.0,12.76,12.21,11.95,11.83,11.8,11.77,11.78,,,X-ray,1,2M,Simbad,22544294+6238557,343.678948,62.648815,0.06,0.06,90,12.755,12.212,11.95,0.024,0.022,0.021,AAA,222,0,2450750.5825,343.6789641121309,62.6487955442802,0.017,0.015,90,2207269906298803456,343.67891241836,0.5207,62.64878889427,0.5309,1.6123,0.6757,-5.516,1.076,-1.545,0.967,0,1.34772e+04,2.01947e+01,15.364368,3.65260e+03,1.18305e+01,16.444881,1.53333e+04,2.04772e+01,14.297828,2.147054,,,0,3858.00,2.8647,1.4705,,
0.080252,0.007887,343.6792917,62.7240556,22 54 43.03,+62 43 26.6,III,16.8,2.27,12.76,11.86,11.59,11.44,11.45,11.38,11.35,,0.04,,1,2M,Simbad,22544302+6243266,343.679287,62.724056,0.06,0.06,90,12.762,11.862,11.588,0.025,0.023,0.02,AAA,222,0,2450750.5825,343.6792902959436,62.7240333170302,0.001,0.001,90,2207271211968787328,343.67929422218,0.0367,62.72403104565,0.0377,0.3250,0.0438,0.418,0.083,-0.528,0.074,0,9.24129e+03,4.54707e+00,15.774035,2.11130e+03,1.25502e+01,17.040014,1.11552e+04,1.87868e+01,14.643231,2.396783,,,0,3791.00,2.2820,1.1380,,
0.075279,0.093947,343.6804583,62.6695278,22 54 43.31,+62 40 10.3,III,14.9,1.96,11.4,10.61,10.37,10.21,10.22,10.17,10.12,,0.02,X-ray,1,2M,Simbad,22544332+6240103,343.680514,62.669533,0.06,0.06,90,11.402,10.612,10.369,0.022,0.02,0.018,AAA,222,0,2450750.5825,343.6805036660440,62.6695296518715,0.001,0.001,0,2207270078097477248,343.68049106225,0.0236,62.66952290441,0.0260,1.2061,0.0274,-1.344,0.050,-1.567,0.051,0,4.20538e+04,3.35668e+01,14.128854,1.15456e+04,3.15024e+01,15.195348,4.67105e+04,1.00962e+02,13.088385,2.106963,,,0,3666.70,2.5100,1.2310,3.83,2.389
0.179949,0.125857,343.6825417,62.5105,22 54 43.81,+62 30 37.8,III,15.62,2.35,11.48,10.61,10.36,10.18,10.15,10.08,10.08,,0.03,,1,2M,Simbad,22544382+6230376,343.682584,62.510471,0.06,0.06,90,11.482,10.615,10.362,0.021,0.02,0.019,AAA,222,0,2450750.5824,343.6826023303894,62.5104585832500,0.001,0.001,90,2207259319199813888,343.68260173725,0.0332,62.51045430711,0.0369,1.2444,0.0386,-0.064,0.070,-0.993,0.069,0,3.00877e+04,1.04494e+02,14.492394,6.63589e+03,7.26451e+01,15.796639,3.64736e+04,3.51151e+02,13.356973,2.439667,,,0,3668.00,2.7450,1.3915,3.14,1.604
0.258185,0.259613,343.682625,62.6734722,22 54 43.83,+62 40 24.5,III,17.13,2.4,12.86,11.98,11.65,11.51,11.52,11.44,11.38,,0.03,,1,2M,Simbad,22544384+6240242,343.682682,62.673405,0.06,0.06,90,12.856,11.981,11.651,0.03,0.028,0.026,AAA,222,0,2450750.5825,343.6826726662276,62.6734039016718,0.001,0.001,90,2207270078097473792,343.68261989485,0.0427,62.67339171828,0.0413,0.3534,0.0495,-5.627,0.092,-2.830,0.082,0,7.43140e+03,4.93166e+00,16.010689,1.56561e+03,1.05352e+01,17.364681,9.31037e+03,1.70600e+01,14.839502,2.525179,,,0,3663.02,2.5980,1.2997,,
0.037633,0.085025,343.684125,62.5784444,22 54 44.19,+62 34 42.4,III,17.19,2.28,13.19,12.41,12.11,11.95,11.95,11.9,11.85,,0.01,,1,2M,Simbad,22544418+6234424,343.684123,62.578468,0.06,0.06,90,13.191,12.413,12.11,0.032,0.029,0.027,AAA,222,0,2450750.5824,343.6841193810104,62.5784342717182,0.002,0.002,90,2207266367246878464,343.68408711939,0.0504,62.57841705158,0.0536,0.4699,0.0566,-3.451,0.101,-4.000,0.098,0,6.43506e+03,3.65447e+00,16.166985,1.46368e+03,7.27051e+00,17.437773,7.79871e+03,1.56754e+01,15.031863,2.405910,,,0,3564.10,2.5935,1.3135,4.23,2.596
0.287748,0.221228,343.6844583,62.5643611,22 54 44.27,+62 33 51.7,III,17.77,2.51,13.38,12.46,12.15,11.97,12.03,11.93,11.93,,0.04,X-ray,1,2M,Simbad,22544425+6233514,343.684409,62.564304,0.06,0.06,90,13.381,12.462,12.15,0.026,0.029,0.022,AAA,222,0,2450750.5824,343.6843955958362,62.5642865739681,0.002,0.002,90,2207266298526345728,343.68438802504,0.0655,62.56427679994,0.0741,1.1698,0.0780,-0.810,0.158,-2.270,0.138,0,4.55928e+03,5.88673e+00,16.541124,8.83680e+02,1.22208e+01,17.985651,5.86863e+03,1.96310e+01,15.340578,2.645073,,,0,3329.25,,,1.80,0.360
0.230174,0.222187,343.6845417,62.7873333,22 54 44.29,+62 47 14.4,III,17.89,2.45,13.36,12.41,12.07,11.89,11.97,11.84,11.8,,0.04,,1,2M,Simbad,22544430+6247141,343.684597,62.787277,0.06,0.06,90,13.362,12.41,12.075,0.025,0.023,0.021,AAA,222,0,2450750.5826,343.6846000658678,62.7872752000539,0.002,0.001,90,2207283684553749888,343.68456605199,0.0481,62.78726836277,0.0475,0.0901,0.0561,-3.613,0.112,-1.588,0.095,0,4.09477e+03,2.96099e+00,16.657791,8.05800e+02,1.19329e+01,18.085820,5.23671e+03,1.42948e+01,15.464273,2.621546,,,0,3525.51,2.3563,1.1613,,
0.026321,0.101377,343.684625,62.5883889,22 54 44.31,+62 35 18.2,III,12.69,0.88,11.19,10.84,10.73,10.74,10.74,10.75,10.71,,,X-ray,1,2M,Simbad,22544431+6235183,343.684629,62.588417,0.06,0.06,90,11.189,10.837,10.734,0.024,0.02,0.018,AAA,222,0,2450750.5824,343.6846403623995,62.5883907534659,0.001,0.001,90,2207266401605542400,343.68462929957,0.0263,62.58834141732,0.0274,4.0259,0.0280,-1.183,0.052,-11.459,0.049,0,1.98920e+05,5.96504e+01,12.441668,9.78565e+04,1.26480e+02,12.874914,1.44140e+05,1.15598e+02,11.864959,1.009955,4.58,1.36,3,5302.33,0.1590,0.0780,0.84,0.508
0.952914,0.976259,343.6850417,62.66225,22 54 44.41,+62 39 44.1,III,22.19,4.13,15.51,14.65,14.34,13.89,13.83,13.74,13.9,,0.03,,1,2M,Simbad,22544440+6239450,343.68502,62.662521,0.07,0.07,90,15.511,14.654,14.342,0.066,0.066,0.082,AAA,222,0,2450750.5825,343.6849809766380,62.6625132254344,0.013,0.011,90,2207270005078642304,343.68496644749,0.3467,62.66249902862,0.3370,1.2932,0.4017,-1.550,0.868,-3.297,0.728,0,2.47366e+02,9.99330e-01,19.705013,5.65001e+01,1.10194e+01,20.971266,4.62524e+02,7.35153e+00,18.099083,2.872183,,,0,,,,,
0.155981,0.243477,343.6850417,62.5621111,22 54 44.41,+62 33 43.6,III,17.3,2.57,12.78,11.9,11.6,11.4,11.42,11.33,11.33,,0.03,,1,2M,Simbad,22544441+6233438,343.685083,62.562176,0.06,0.06,90,12.78,11.898,11.595,0.022,0.024,0.021,AAA,222,0,2450750.5824,343.6850557545964,62.5621539413629,0.002,0.002,0,2207265542612103936,343.68503909687,0.0509,62.56215013914,0.0587,0.3127,0.0593,-1.783,0.103,-0.883,0.104,0,7.12507e+03,4.08851e+00,16.056393,1.36520e+03,8.26629e+00,17.513397,9.20628e+03,1.93960e+01,14.851709,2.661688,,,0,3453.12,,,,
0.181491,0.22876,343.686375,62.4256944,22 54 44.73,+62 25 32.5,III,20.84,3.62,14.86,13.93,13.59,13.32,13.22,12.8,,,0.04,,1,2M,Simbad,22544475+6225323,343.686489,62.425659,0.06,0.06,0,14.858,13.934,13.585,0.041,0.035,0.041,AAA,222,0,2450750.5879,343.6864752496163,62.4256746987640,0.012,0.011,0,2207211181205205504,343.68649581315,0.3767,62.42564208103,0.5003,1.7137,0.4793,2.211,0.697,-7.576,0.786,1,4.85811e+02,2.19913e+00,18.972197,7.81291e+01,1.11829e+01,20.619356,9.05294e+02,1.05686e+01,17.369946,3.249411,,,0,,,,,
0.491213,0.157316,343.6867083,62.3913889,22 54 44.81,+62 23 29.0,III,21.1,4.0,14.4,13.44,12.99,12.63,12.54,12.52,12.67,,0.03,,1,2M,Simbad,22544483+6223289,343.686802,62.391384,0.06,0.06,0,14.402,13.442,12.991,0.034,0.033,0.033,AAA,222,0,2450750.5823,343.6869815547934,62.3914397123878,0.008,0.007,90,2207207955685700736,343.68697077421,0.2570,62.39143034780,0.2563,1.2358,0.3180,-1.160,0.489,-2.175,0.423,0,5.16420e+02,2.00483e+00,18.905857,7.14145e+01,1.10716e+01,20.716923,1.22213e+03,2.47077e+01,17.044127,3.672796,,,0,,,,,
0.738804,0.157316,343.6867083,62.3913889,22 54 44.81,+62 23 29.0,III,21.1,4.0,14.4,13.44,12.99,12.63,12.54,12.52,12.67,,0.03,,1,2M,Simbad,22544483+6223289,343.686802,62.391384,0.06,0.06,0,14.402,13.442,12.991,0.034,0.033,0.033,AAA,222,0,2450750.5823,343.6862746087292,62.3913474089981,0.027,0.026,0,2207207955685700864,343.68629018139,0.5890,62.39132970788,0.6692,0.7506,0.6105,1.676,1.650,-4.111,1.736,0,2.85971e+02,1.44534e+00,19.547560,,,,,,,,,,0,,,,,
0.033293,0.114818,343.6869583,62.5382222,22 54 44.87,+62 32 17.6,III,18.75,3.09,13.26,12.11,11.71,11.49,11.49,11.4,11.34,,0.06,,1,2M,Simbad,22544486+6232177,343.686953,62.538254,0.06,0.06,90,13.26,12.111,11.712,0.021,0.023,0.02,AAA,222,0,2450750.5824,343.6869384386537,62.5382234787064,0.003,0.002,90,2207265473892645120,343.68692426244,0.0767,62.53821970182,0.0806,-0.0518,0.0926,-1.518,0.194,-0.877,0.160,0,2.84253e+03,2.42966e+00,17.054102,4.02500e+02,1.00008e+01,18.839474,4.17307e+03,1.98416e+01,15.710781,3.128693,,,0,4248.67,,,,
0.253702,0.198014,343.6875833,62.59075,22 54 45.02,+62 35 26.7,III,20.91,3.94,14.44,13.38,12.95,12.71,12.64,12.58,12.62,,0.05,,1,2M,Simbad,22544503+6235265,343.687655,62.590706,0.06,0.06,90,14.441,13.383,12.953,0.04,0.037,0.029,AAA,222,0,2450750.5824,343.6876534255338,62.5906873559506,0.006,0.005,90,2207266397305984128,343.68764832014,0.1742,62.59067610336,0.1679,1.2213,0.1974,-0.546,0.357,-2.614,0.323,0,6.86366e+02,1.68555e+00,18.596977,6.83359e+01,8.12471e+00,20.764765,1.17772e+03,7.76365e+00,17.084318,3.680447,,,0,,,,,
0.071562,0.172715,343.689375,62.5256944,22 54 45.45,+62 31 32.5,III,21.91,4.08,15.41,14.34,13.99,13.63,13.53,13.42,13.17,,0.06,,1,2M,Simbad,22544545+6231326,343.689388,62.525742,0.06,0.06,90,15.408,14.34,13.989,0.058,0.057,0.056,AAA,222,0,2450750.5824,343.6893590838420,62.5257128722695,0.013,0.011,90,2207265263437033600,343.68934205323,0.3187,62.52570715320,0.3400,1.8886,0.4050,-1.825,0.869,-1.328,0.694,0,3.09957e+02,1.26648e+00,19.460114,5.45926e+01,1.27885e+01,21.008553,5.75974e+02,6.68732e+00,17.860912,3.147640,,,0,,,,,
0.081415,0.146228,343.6899167,62.6002222,22 54 45.58,+62 36 00.8,III,21.54,3.6,15.85,14.84,14.5,14.13,14.02,13.86,14.21,,0.05,X-ray,1,2M,Simbad,22544557+6236009,343.689875,62.600258,0.07,0.07,90,15.852,14.84,14.501,0.083,0.073,0.092,AAA,222,0,2450750.5824,343.6898728385233,62.6002323993089,0.013,0.009,90,2207266603464429696,343.68985664400,0.3183,62.60021775702,0.2778,1.3739,0.3391,-1.731,0.815,-3.401,0.603,0,3.05839e+02,1.35893e+00,19.474634,6.13565e+01,8.37638e+00,20.881737,4.96671e+02,9.13882e+00,18.021748,2.859989,,,0,,,,,
0.109338,0.109491,343.69,62.4624444,22 54 45.60,+62 27 44.8,III,21.19,3.73,14.5,13.23,12.73,12.41,12.4,12.35,12.24,,0.08,,1,2M,Simbad,22544560+6227446,343.690002,62.462414,0.06,0.06,90,14.504,13.23,12.728,0.032,0.028,0.028,AAA,222,0,2450750.5823,343.6899517467012,62.4624237906984,0.008,0.007,90,2207212040198712192,343.68993678946,0.2289,62.46241245059,0.2150,-0.3530,0.2575,-1.606,0.491,-2.634,0.442,0,4.76809e+02,1.22117e+00,18.992504,7.00500e+01,5.86608e+00,20.737870,8.18746e+02,6.99622e+00,17.479046,3.258823,,,0,,,,,
0.122016,0.196213,343.6914167,62.6713611,22 54 45.94,+62 40 16.9,III,20.14,3.07,14.67,13.56,13.13,12.85,12.85,12.81,12.79,,0.06,,1,2M,Simbad,22544595+6240170,343.691484,62.671406,0.06,0.06,90,14.666,13.557,13.132,0.038,0.033,0.03,AAA,222,0,2450750.5825,343.6914778583283,62.6713800848676,0.005,0.004,90,2207270073798138368,343.69146103787,0.1544,62.67137853997,0.1426,0.4136,0.1865,-1.794,0.346,-0.359,0.284,0,7.40480e+02,1.43014e+00,18.514582,1.17437e+02,6.07763e+00,20.176878,1.11269e+03,8.67429e+00,17.145980,3.030897,,,0,,,,,
0.106735,0.106116,343.6916667,62.4720556,22 54 46.00,+62 28 19.4,III,21.05,3.78,15.07,14.16,13.87,13.5,13.36,13.42,13.25,,0.04,,1,2M,Simbad,22544601+6228193,343.691727,62.472046,0.06,0.06,90,15.067,14.16,13.866,0.047,0.046,0.057,AAA,222,0,2450750.5823,343.6917294057445,62.4720618548122,0.007,0.007,90,2207212108918205952,343.69172118595,0.2327,62.47204907307,0.2024,1.1358,0.2422,-0.882,0.479,-2.969,0.433,0,5.19178e+02,1.52523e+00,18.900074,7.91136e+01,8.64405e+00,20.605760,8.44813e+02,7.97782e+00,17.445019,3.160742,,,0,,,,,
0.195361,0.179448,343.6929167,62.6143333,22 54 46.30,+62 36 51.6,III,20.03,3.39,14.35,13.37,12.97,12.63,12.56,12.45,12.49,,0.04,X-ray,1,2M,Simbad,22544631+6236517,343.692985,62.614372,0.06,0.06,90,14.345,13.368,12.974,0.034,0.031,0.03,AAA,222,0,2450750.5824,343.6930296710798,62.6143489403703,0.019,0.016,90,2207266672183933696,343.69302233065,0.5556,62.61434660002,0.5565,0.8936,0.6719,-0.784,1.203,-0.544,1.027,0,8.71400e+02,5.27275e+00,18.337822,1.02891e+02,9.78415e+00,20.320450,1.52503e+03,1.25779e+01,16.803722,3.516727,,,0,,,,,
0.181450,0.134803,343.6933333,62.8466667,22 54 46.40,+62 50 48.0,III,18.12,2.89,12.82,11.71,11.35,11.16,11.19,11.05,11.0,,0.06,,1,2M,Simbad,22544641+6250480,343.69341,62.84668,0.06,0.06,90,12.822,11.706,11.353,0.022,0.02,0.02,AAA,222,0,2450750.5826,343.6934427212850,62.8466598642087,0.002,0.002,90,2207284818425061760,343.69342387659,0.0502,62.84665755144,0.0517,0.0122,0.0602,-1.997,0.113,-0.537,0.101,0,4.65575e+03,3.95891e+00,16.518393,6.86833e+02,8.44476e+00,18.259260,6.54877e+03,1.50589e+01,15.221520,3.037740,,,0,4243.85,,,,
0.169862,0.120248,343.6939167,62.5611944,22 54 46.54,+62 33 40.3,III,17.9,2.74,13.06,12.09,11.74,11.53,11.56,11.49,11.34,,0.04,,1,2M,Simbad,22544655+6233402,343.693989,62.561192,0.06,0.06,90,13.061,12.094,11.745,0.022,0.022,0.021,AAA,222,0,2450750.5824,343.6939723471846,62.5611547920436,0.002,0.002,90,2207265542612106240,343.69395131936,0.0580,62.56115052193,0.0604,0.4273,0.0690,-2.251,0.134,-0.992,0.111,0,4.64835e+03,3.17655e+00,16.520117,7.91087e+02,8.89776e+00,18.105827,6.28157e+03,1.92983e+01,15.266749,2.839078,,,0,3841.74,2.8420,1.4340,,
0.167853,0.231785,343.6950833,62.4347778,22 54 46.82,+62 26 05.2,III,18.88,2.84,13.51,12.39,11.89,11.56,11.51,11.42,11.15,,0.06,,0,2M,Simbad,22544683+6226054,343.695138,62.434837,0.06,0.06,90,13.514,12.386,11.892,0.029,0.027,0.023,AAA,222,0,2450750.5823,343.6951721812898,62.4347558401031,0.005,0.005,90,2207211181211198208,343.69513116113,0.1394,62.43474773771,0.1434,0.2481,0.1675,-4.409,0.298,-1.882,0.292,0,9.66481e+02,1.55315e+00,18.225382,1.44396e+02,6.61511e+01,19.952501,1.61579e+03,5.08814e+00,16.740957,3.211544,,,0,,,,,
1.852444,0.231785,343.6950833,62.4347778,22 54 46.82,+62 26 05.2,III,18.88,2.84,13.51,12.39,11.89,11.56,11.51,11.42,11.15,,0.06,,0,2M,Simbad,22544683+6226054,343.695138,62.434837,0.06,0.06,90,13.514,12.386,11.892,0.029,0.027,0.023,AAA,222,0,2450750.5823,343.6950967279327,62.4352923302930,0.003,0.003,0,2207211185506089728,343.69571840009,0.0891,62.43532675753,0.0932,2.6414,0.1054,66.816,0.184,7.996,0.184,0,1.71585e+03,1.80269e+00,17.602169,3.27969e+02,9.44601e+00,19.061808,2.33097e+03,7.97051e+00,16.343077,2.718731,,,0,,,,,
0.203396,0.177311,343.697,62.86075,22 54 47.28,+62 51 38.7,III,17.61,2.36,13.28,12.39,12.05,11.91,11.96,11.86,11.81,,0.03,,1,2M,Simbad,22544729+6251385,343.697063,62.86071,0.06,0.06,90,13.281,12.386,12.054,0.026,0.023,0.022,AAA,222,0,2450750.5875,343.6970308616844,62.8606952830320,0.001,0.001,90,2207287773362550016,343.69701343458,0.0417,62.86068987625,0.0447,0.0709,0.0498,-1.846,0.089,-1.256,0.085,0,4.89182e+03,3.93798e+00,16.464691,1.03483e+03,1.44631e+01,17.814220,6.14644e+03,1.66011e+01,15.290361,2.523859,,,0,3760.26,,,,
0.154380,0.131791,343.6989583,62.6096389,22 54 47.75,+62 36 34.7,III,19.09,2.9,13.93,12.86,12.47,12.27,12.28,12.19,12.25,,0.05,,1,2M,Simbad,22544776+6236346,343.699036,62.609631,0.06,0.06,90,13.927,12.863,12.471,0.033,0.03,0.027,AAA,222,0,2450750.5877,343.6990284451790,62.6096106582497,0.003,0.003,90,2207266603464449408,343.69900755137,0.1011,62.60960209292,0.1016,0.4198,0.1196,-2.233,0.222,-1.989,0.194,0,1.75198e+03,2.18118e+00,17.579542,2.66582e+02,5.26802e+00,19.286812,2.52706e+03,1.15183e+01,16.255380,3.031431,,,0,,,,,
0.179289,0.232752,343.700625,62.6383333,22 54 48.15,+62 38 18.0,III,18.52,2.87,13.43,12.41,12.08,11.82,11.83,11.71,11.68,,0.05,,1,2M,Simbad,22544813+6238182,343.700571,62.638393,0.06,0.06,90,13.434,12.413,12.081,0.024,0.022,0.022,AAA,222,0,2450750.5877,343.7005624620536,62.6383739712727,0.003,0.003,90,2207269730200692480,343.70053433006,0.0839,62.63836653250,0.0788,0.1221,0.0945,-3.003,0.214,-1.728,0.162,0,2.90623e+03,2.74870e+00,17.030040,4.54089e+02,1.16135e+01,18.708534,4.09101e+03,1.28205e+01,15.732343,2.976192,,,0,4620.34,2.8027,1.4150,,
0.222067,0.386965,343.7009583,62.4285,22 54 48.23,+62 25 42.6,III,21.86,3.77,15.06,13.82,13.29,13.02,12.89,13.3,,,0.07,,1,2M,Simbad,22544824+6225429,343.701017,62.428604,0.06,0.06,90,15.059,13.824,13.286,0.044,0.038,0.038,AAA,222,0,2450750.5879,343.7009859344765,62.4285603444739,0.013,0.010,90,2207211215565552896,343.70097157696,0.3579,62.42854780977,0.3342,-0.0330,0.4150,-1.543,0.833,-2.911,0.668,0,2.63780e+02,9.94592e-01,19.635262,4.80064e+01,8.15941e+00,21.148140,4.60631e+02,8.95724e+00,18.103539,3.044601,,,0,,,,,
0.111990,0.022379,343.70175,62.50075,22 54 48.42,+62 30 02.7,III,17.95,2.9,12.81,11.77,11.4,11.16,11.19,11.07,11.04,,0.05,,1,2M,Simbad,22544841+6230027,343.701742,62.500755,0.06,0.06,90,12.805,11.766,11.396,0.023,0.022,0.02,AAA,222,0,2450750.5878,343.7017209839850,62.5007219246991,0.012,0.010,90,2207218259311438592,343.70171600846,0.3078,62.50073496405,0.3438,-0.8925,0.3803,-0.534,0.788,3.028,0.670,0,4.85173e+03,9.75528e+00,16.473623,7.78661e+02,1.15516e+01,18.123018,7.00644e+03,2.15869e+01,15.148177,2.974841,,,0,4371.45,,,,
0.050075,0.180321,343.7026667,62.7243611,22 54 48.64,+62 43 27.7,III,18.35,2.89,13.5,12.62,12.32,12.05,11.97,11.92,11.86,,0.03,,1,2M,Simbad,22544866+6243276,343.702776,62.724361,0.06,0.06,135,13.496,12.616,12.321,0.038,0.039,0.033,AAA,222,0,2450750.5876,343.7026956997700,62.7243652061472,0.016,0.013,90,2207271143249318016,343.70270887733,0.4248,62.72434886506,0.4343,-1.1541,0.5274,1.403,1.038,-3.795,0.830,0,2.92930e+03,8.93834e+00,17.021458,5.12079e+02,8.03175e+00,18.578047,4.37146e+03,1.85506e+01,15.660355,2.917692,,,0,4598.21,,,,
0.713688,0.180321,343.7026667,62.7243611,22 54 48.64,+62 43 27.7,III,18.35,2.89,13.5,12.62,12.32,12.05,11.97,11.92,11.86,,0.03,,1,2M,Simbad,22544866+6243276,343.702776,62.724361,0.06,0.06,135,13.496,12.616,12.321,0.038,0.039,0.033,AAA,222,0,2450750.5876,343.7025393092201,62.7245505559120,0.039,0.017,90,2207271143244070784,343.70253930922,39.3148,62.72455055591,16.9563,,,,,,,0,1.27626e+02,1.37090e+00,20.423515,,,,,,,,,,0,,,,,
0.063196,0.091231,343.70275,62.5321944,22 54 48.66,+62 31 55.9,III,18.95,2.95,13.65,12.59,12.23,11.98,11.99,11.85,11.7,,0.05,,1,2M,Simbad,22544866+6231559,343.702782,62.532215,0.06,0.06,90,13.647,12.59,12.229,0.028,0.026,0.022,AAA,222,0,2450750.5878,343.7027398575260,62.5321774803844,0.003,0.003,0,2207265267734225536,343.70273134363,0.0793,62.53217186795,0.0915,0.1750,0.0976,-0.912,0.164,-1.304,0.174,0,2.11710e+03,2.26942e+00,17.374014,3.41654e+02,8.58082e+00,19.017420,3.01828e+03,1.65509e+01,16.062523,2.954897,,,0,,,,,
0.742423,0.871979,343.7043333,62.5636389,22 54 49.04,+62 33 49.1,III,20.56,3.53,14.9,13.98,13.62,13.34,13.14,13.11,13.13,,0.03,,1,2M,Simbad,22544903+6233499,343.704317,62.563881,0.06,0.06,90,14.903,13.984,13.624,0.038,0.04,0.041,AAA,222,0,2450750.5878,343.7043076101354,62.5638447887406,0.005,0.005,90,2207265572672226944,343.70429721811,0.1594,62.56382999460,0.1550,1.1078,0.1837,-1.112,0.330,-3.436,0.301,0,6.90063e+02,1.73314e+00,18.591143,1.32088e+02,1.74360e+01,20.049230,1.09928e+03,1.03108e+01,17.159151,2.890080,,,0,,,,,
0.154219,0.165464,343.7045417,62.7251667,22 54 49.09,+62 43 30.6,III,19.33,2.93,14.5,13.64,13.28,12.9,12.92,12.74,12.62,,0.02,,1,2M,Simbad,22544908+6243304,343.704531,62.725121,0.06,0.06,90,14.497,13.638,13.285,0.042,0.039,0.033,AAA,222,0,2450750.5876,343.7044899888141,62.7251310124161,0.003,0.003,90,2207271138954686848,343.70447928337,0.0973,62.72512124384,0.0993,1.4468,0.1188,-1.139,0.208,-2.269,0.186,0,1.30941e+03,1.79880e+00,17.895681,2.61731e+02,8.23871e+00,19.306750,1.99806e+03,8.90491e+00,16.510397,2.796352,,,0,,,,,
